LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-122.2765888,37.8803042,1420,GRANT ST,A,BERKELEY,,,94703,059 227403400,70b152745948961c
-122.2488494,37.855745,2830,WEBSTER ST,,BERKELEY,,,94705,052 156408600,6e413fbade209709
-122.2750109,37.871599,1801,UNIVERSITY AVE,402,BERKELEY,,,94703,057 206002600,24e3e4d76dfc8b95
-122.2682376,37.8617348,2030,PARKER ST,,BERKELEY,,,94704,055 182002800,d9b6eccadb04bd33
-122.2577903,37.8618396,2646,REGENT ST,A,BERKELEY,,,94704,055 184006100,155fa79321ece2b6
-122.2919416,37.8709079,1113,HEARST AVE,,BERKELEY,,,94702,057 208607100,0b80fa8421768d76
-122.2815715,37.8697443,1511,ADDISON ST,,BERKELEY,,,94703,056 200303100,9cc6a34c018b687c
-122.2561129,37.8569238,2515,ASHBY AVE,1,BERKELEY,,,94705,052 157003400,e994afbdb564d15d
-122.253307,37.8568268,2644,ASHBY AVE,,BERKELEY,,,94705,052 157308800,d74a4ebc60a26ef3
-122.2717972,37.8574549,2810,M L KING JR WAY,,BERKELEY,,,94703,053 167702300,504d745c3623d345
-122.250818,37.8595051,2815,PIEDMONT AVE,,BERKELEY,,,94705,053 169802300,4963375e86524e37
-122.2505738,37.8634527,2614,WARRING ST,2,BERKELEY,,,94704,055 185202600,c361a3f14d9e65f1
-122.2510544,37.8636062,2611,PIEDMONT AVE,2,BERKELEY,,,94704,055 185205100,9b835f96fd2d3da4
-122.274852,37.864101,2420,GRANT ST,,BERKELEY,,,94703,055 190603300,1e72a9c587ba308e
-122.2822304,37.866418,2220,SACRAMENTO ST,1,BERKELEY,,,94702,056 199805100,940dee60b410de43
-122.260624,37.8678898,2415,DURANT AVE,,BERKELEY,,,94704,055 187802400,8379955fac931ef6
-122.2750109,37.871599,1801,UNIVERSITY AVE,301,BERKELEY,,,94703,057 206002200,7bf5593c59329b32
-122.2553958,37.8580253,2901,HILLEGASS AVE,1,BERKELEY,,,94705,052 156902600,233b098d17c4b35e
-122.2514501,37.8590379,2824,PIEDMONT AVE,,BERKELEY,,,94705,053 169702000,fbca99b76a1491e4
-122.2538301,37.8598003,2638,STUART ST,,BERKELEY,,,94705,053 169502800,04ce0bf0014bdf7a
-122.2577903,37.8618396,2646,REGENT ST,B,BERKELEY,,,94704,055 184006200,a4d4cf89e168303e
-122.2977326,37.8655039,2129,FIFTH ST,,BERKELEY,,,94710,056 196204600,38197e31557f64e2
-122.2742239,37.8738072,1828,DELAWARE ST,1,BERKELEY,,,94703,057 206403800,1a50cc0325d0a645
-122.3000756,37.8743079,1522,SIXTH ST,A,BERKELEY,,,94710,059 231502300,8525f585cd0f79f9
-122.2883175,37.8744015,1301,VIRGINIA ST,,BERKELEY,,,94702,058 213701900,8040fe86f9e0a17c
-122.2759478,37.8726783,1734,HEARST AVE,2,BERKELEY,,,94703,057 206204900,3d38b4959b2258ec
-122.2621365,37.8634607,2312,BLAKE ST,,BERKELEY,,,94704,055 183202700,283c342b08905b87
-122.26615,37.879558,1530,SPRUCE ST,,BERKELEY,,,94709,059 225605200,aaac4a2373dae53f
-122.2765888,37.8803042,1420,GRANT ST,B,BERKELEY,,,94703,059 227403500,f0b516b365d8ca2d
-122.2657405,37.8817999,1417,SPRUCE ST,F,BERKELEY,,,94709,059 225404100,e4b051ac7ef577bc
-122.2617988,37.8827826,1406,EUCLID AVE,6,BERKELEY,,,94708,059 224905400,3dcb421c7cf3ff20
-122.2593262,37.8549513,3031,TELEGRAPH AVE,241,BERKELEY,,,94705,052 157409500,2636ab69bd6d2285
-122.2607136,37.8632048,2550,DANA ST,G15,BERKELEY,,,94704,055 183206000,d460ab4425c30e54
-122.2607136,37.8632048,2550,DANA ST,2B,BERKELEY,,,94704,055 183207300,2477a4ec1904bd12
-122.2533518,37.8582277,2658,RUSSELL ST,,BERKELEY,,,94705,052 156805400,9e78d1f2ea0e57fd
-122.2607136,37.8632048,2550,DANA ST,G7,BERKELEY,,,94704,055 183205200,3faa0e0051e48a68
-122.2559742,37.8571801,2926,HILLEGASS AVE,,BERKELEY,,,94705,052 157003200,30c0fdaa02afc472
-122.2921601,37.856885,2702,EIGHTH ST,,BERKELEY,,,94710,054 174702900,fe3367591e396d38
-122.2593599,37.879085,2589,HILGARD AVE,,BERKELEY,,,94709,058 219602500,f6327db86aa14090
-122.2564688,37.8785622,2711,VIRGINIA ST,2,BERKELEY,,,94709,058 220802100,02c8c7f6967d5d5f
-122.289841,37.856064,2777,NINTH ST,17,BERKELEY,,,94710,054 174506100,7336068fe08d69e6
-122.2533157,37.8637058,2601,COLLEGE AVE,205,BERKELEY,,,94704,055 184804400,7611c0f3fff2ce60
-122.2788762,37.8688956,2106,JEFFERSON AVE,,BERKELEY,,,94703,056 200501100,6352d17d543842e8
-122.265193,37.8748013,1845,SPRUCE ST,,BERKELEY,,,94709,058 218206400,d14dfec912aef311
-122.265102,37.8791008,2273,CEDAR ST,2,BERKELEY,,,94709,059 225503200,a4f3882bcf7b2bcf
-122.296233,37.8610121,2413,FIFTH ST,C,BERKELEY,,,94710,056 194302900,4b8d21e6d6aadb01
-122.2822304,37.866418,2220,SACRAMENTO ST,9,BERKELEY,,,94702,056 199805900,910368369a31a5c8
-122.2758846,37.8750138,1714,GRANT ST,,BERKELEY,,,94703,058 216003900,8e77a0bfae6ea793
-122.2617076,37.8622285,2317,CARLETON ST,B,BERKELEY,,,94704,055 183303400,faf74bb367752a12
-122.2603926,37.864649,2501,DANA ST,2,BERKELEY,,,94704,055 183802300,31f8bce6830efcc0
-122.3038639,37.8782716,766,GILMAN ST,,BERKELEY,,,94710,059 234600800,99393ac2438142d0
-122.2737918,37.862462,1805,BLAKE ST,,BERKELEY,,,94703,054 181403600,6a715a287b60d413
-122.2684195,37.8626453,2030,BLAKE ST,C,BERKELEY,,,94704,055 182102600,01f679c3032fb5ae
-122.2764451,37.8648524,1705,CHANNING WAY,,BERKELEY,,,94703,055 190803400,1cf940f884be2242
-122.2855409,37.8640795,1316,POE ST,,BERKELEY,,,94702,056 192203500,df29e61044d64d1e
-122.249347,37.868918,5,PANORAMIC WAY,,BERKELEY,,,94704,055 186101000,fb393f59db1b68b9
-122.2826569,37.8695853,1433,ADDISON ST,,BERKELEY,,,94702,056 199602900,39dbcf4c0c14dbe6
-122.2701071,37.8780234,2022,CEDAR ST,,BERKELEY,,,94709,058 217304000,5dd41799f757f151
-122.2705696,37.872935,1919,MILVIA ST,,BERKELEY,,,94704,057 205103300,fcb0ab43bd961252
-122.2908808,37.856763,2720,NINTH ST,,BERKELEY,,,94710,054 174602900,4b4c55b35bf24416
-122.2610825,37.8802065,1561,EUCLID AVE,1,BERKELEY,,,94708,058 224604000,b383b43d3bb27486
-122.2725247,37.8806199,1427,BONITA AVE,,BERKELEY,,,94709,059 226603800,1931a6db67b00a11
-122.2715388,37.882019,2005,ROSE ST,A,BERKELEY,,,94709,060 245304600,5c6ee1f9e2eb9e70
-122.2593389,37.8777022,2578,VIRGINIA ST,6,BERKELEY,,,94709,058 219802200,100513c91f73af46
-122.2739398,37.8625301,2513,GRANT ST,,BERKELEY,,,94703,054 181404100,df9851c988df80dc
-122.2505738,37.8634527,2614,WARRING ST,7,BERKELEY,,,94704,055 185203100,1e1f2d0a4eba3ae2
-122.2683676,37.8741951,1849,SHATTUCK AVE,302,BERKELEY,,,94709,057 204901700,6ffb60c8b4d659ef
-122.2703445,37.8476891,1814,SIXTY-THIRD ST,C,BERKELEY,,,94703,052 152602800,042b74866afc81a8
-122.2915453,37.8565937,927,PARDEE ST,,BERKELEY,,,94710,054 174603700,cd4e7ccaac273a5b
-122.2873737,37.8798262,1322,ORDWAY ST,,BERKELEY,,,94702,060 241608200,9f4633d065561566
-122.2728762,37.8832615,1301,BONITA AVE,2,BERKELEY,,,94709,060 245104300,a413cafbf912cf97
-122.2703445,37.8476891,1814,SIXTY-THIRD ST,B,BERKELEY,,,94703,052 152602700,da6586facbca66dc
-122.256821,37.8771317,2704,LE CONTE AVE,2,BERKELEY,,,94709,058 220403500,1143ec3df455a4f2
-122.3038639,37.8782716,732,GILMAN ST,,BERKELEY,,,94710,059 234603100,6ff902b47312ef95
-122.2683676,37.8741951,1849,SHATTUCK AVE,408,BERKELEY,,,94709,057 204903600,9c8af00819915dee
-122.2788762,37.8688956,2113,CALIFORNIA ST,,BERKELEY,,,94703,056 200502900,cd255e207e055695
-122.2607136,37.8632048,2550,DANA ST,G26,BERKELEY,,,94704,055 183207100,3ab8c182d8a88f4a
-122.256821,37.8771317,2700,LE CONTE AVE,,BERKELEY,,,94709,058 220401800,25e5f60de8647a37
-122.2635274,37.8780291,2342,HILGARD AVE,,BERKELEY,,,94709,058 218702700,da5d7064ebcf24f5
-122.2644463,37.8756604,1824,ARCH ST,,BERKELEY,,,94709,058 218205400,bd8ec24246d4a0c6
-122.256821,37.8771317,2700,LE CONTE AVE,,BERKELEY,,,94709,058 220402400,a86bfca00f2e52e4
-122.2905331,37.8793474,1363,CURTIS ST,B,BERKELEY,,,94702,060 239107700,8f761f3a1f57a377
-122.2608109,37.8636959,2522,DANA ST,207,BERKELEY,,,94704,055 183203700,c4ff7aef3ba4efd2
-122.2593262,37.8549513,3031,TELEGRAPH AVE,106,BERKELEY,,,94705,052 157408700,07630bf21ac22faa
-122.2635274,37.8780291,2352,HILGARD AVE,,BERKELEY,,,94709,058 218702400,63f7fce9b79e3218
-122.2990841,37.8704076,800,DELAWARE ST,1-4,BERKELEY,,,94710,057 209802300,8cfd6d48c67c975f
-122.2657405,37.8817999,1417,SPRUCE ST,E,BERKELEY,,,94709,059 225404000,2b9143ed050f9a16
-122.2709789,37.8811786,1404,HENRY ST,1,BERKELEY,,,94709,059 226503300,7459691c1d031edb
-122.2516987,37.8552194,2725,PRINCE ST,4,BERKELEY,,,94705,052 156408000,54a45fec800fd7bb
-122.289841,37.856064,2777,NINTH ST,6,BERKELEY,,,94710,054 174505000,adce4e23120c853a
-122.2566083,37.8592185,2815,REGENT ST,3,BERKELEY,,,94705,053 169302900,6a06a7557f8e055f
-122.2514501,37.8590379,2828,PIEDMONT AVE,,BERKELEY,,,94705,053 169702200,19090ed48b6d06f1
-122.2603642,37.8789387,2515,HILGARD AVE,3,BERKELEY,,,94709,058 219603100,a5996ada6db562ba
-122.2498871,37.8691684,2,PANORAMIC WAY,106,BERKELEY,,,94704,055 185306500,49ffb1a41109d587
-122.249347,37.868918,0,PANORAMIC WAY,,BERKELEY,,,94704,055 186101500,bbdc8c863722db19
-122.2538469,37.8634045,2682,PARKER ST,,BERKELEY,,,94704,055 184503800,f21924a28938d580
-122.2887006,37.8718399,1234,DELAWARE ST,,BERKELEY,,,94702,057 208203600,9640438907d344e2
-122.2785029,37.8715052,1628,BERKELEY WAY,,BERKELEY,,,94703,057 207002600,9d24b9788623d013
-122.2896016,37.8718236,1801,CURTIS ST,,BERKELEY,,,94702,057 208202800,ddc201f0026123ca
-122.2735648,37.8628914,1816,DWIGHT WAY,,BERKELEY,,,94703,054 181403300,cbb905e0c219d49b
-122.2498871,37.8691684,2,PANORAMIC WAY,302,BERKELEY,,,94704,055 185307300,5968e74b60c7d9a2
-122.3038639,37.8782716,740,GILMAN ST,,BERKELEY,,,94710,059 234603500,59387c4199b4e29d
-122.2607136,37.8632048,2550,DANA ST,2C,BERKELEY,,,94704,055 183207400,ddb40494f5c2d2f6
-122.249269,37.8540511,2842,WOOLSEY ST,3,BERKELEY,,,94705,052 156321100,b050f8daca36f26f
-122.2658292,37.8526491,3113,SHATTUCK AVE,3,BERKELEY,,,94705,052 155503100,b0157db0c8058964
-122.2949434,37.88,1314,KAINS AVE,1,BERKELEY,,,94702,060 240403000,e76af463769d7054
-122.2878647,37.8780863,1314,HOPKINS ST,,BERKELEY,,,94702,060 242309700,dfc590f75042be0f
-122.2533533,37.8562407,2641,WEBSTER ST,3,BERKELEY,,,94705,052 157310900,58f56546ac1bde0a
-122.2635826,37.8543909,3036,FULTON ST,B,BERKELEY,,,94705,052 158403800,28aa49ee28cb8a9c
-122.2870569,37.8575571,1128,DERBY ST,,BERKELEY,,,94702,054 174302600,add7439bdae13cef
-122.2441391,37.8572558,30,DOMINGO AVE,2,BERKELEY,,,94705,064 423601100,105217e3e373ea64
-122.2702552,37.8611024,1935,CARLETON ST,A,BERKELEY,,,94704,055 181703500,b3c1f78799ff7926
-122.2561276,37.8595283,2804,HILLEGASS AVE,2,BERKELEY,,,94705,053 169303300,e3279775e1210e43
-122.2658701,37.8868742,1178,ARCH ST,,BERKELEY,,,94708,061 255604500,8a7ce767fde31f72
-122.2618918,37.8869204,1195,EUCLID AVE,2,BERKELEY,,,94708,063 298807200,9f74cb94df12752a
-122.263288,37.8781393,2374,HILGARD AVE,,BERKELEY,,,94709,058 218704700,d88119e08d102ae8
-122.2626201,37.8786974,1635,SCENIC AVE,2,BERKELEY,,,94709,058 219503100,22d5483399f9f2c7
-122.2628553,37.8566514,2914,DEAKIN ST,1,BERKELEY,,,94705,052 158102400,8b562c89e5cf6644
-122.2546904,37.8579965,2904,BENVENUE AVE,,BERKELEY,,,94705,052 156903100,040e06ecea8a7e82
-122.2924598,37.861446,2424,NINTH ST,,BERKELEY,,,94710,056 193603200,7696b8102e6d4c2b
-122.2546591,37.8633001,2603,BENVENUE AVE,2,BERKELEY,,,94704,055 184505100,9f92b19b3cd812df
-122.2533157,37.8637058,2601,COLLEGE AVE,102,BERKELEY,,,94704,055 184802900,d5ae612518afe6bf
-122.2441391,37.8572558,30,DOMINGO AVE,1,BERKELEY,,,94705,064 423601000,6ff8699843aa158e
-122.2561668,37.8768523,1790,HIGHLAND PL,A,BERKELEY,,,94709,058 220405200,6d5cfe163e85e1ac
-122.2603926,37.864649,2501,DANA ST,9,BERKELEY,,,94704,055 183803000,14a2c48f101f6340
-122.2680441,37.8819919,1401,WALNUT ST,1C,BERKELEY,,,94709,059 225803700,dd26cc3da720084f
-122.2750109,37.871599,1801,UNIVERSITY AVE,310,BERKELEY,,,94703,057 206004900,28f30890e5dd75df
-122.2533157,37.8637058,2601,COLLEGE AVE,306,BERKELEY,,,94704,055 184805700,881a15c9bd4bfbf0
-122.2788762,37.8688956,2143,CALIFORNIA ST,,BERKELEY,,,94703,056 200504600,aaafc30ed645ba1c
-122.2441576,37.8571194,32,DOMINGO AVE,3,BERKELEY,,,94705,064 423602000,3dc3907e16dbd9af
-122.2788762,37.8688956,2149,CALIFORNIA ST,,BERKELEY,,,94703,056 200505000,88e35e3638e74148
-122.2701214,37.8795445,1408,HENRY ST,,BERKELEY,,,94709,059 226502800,be2740ea76185b16
-122.273567,37.8740156,1846,DELAWARE ST,4,BERKELEY,,,94703,057 206403600,05ca4e20d36311da
-122.2761248,37.872659,1732,HEARST AVE,4,BERKELEY,,,94703,057 206204600,45eaf6071e8de35a
-122.2764451,37.8648524,1707,CHANNING WAY,,BERKELEY,,,94703,055 190803500,35fb668ebe9f34bd
-122.2750109,37.871599,1801,UNIVERSITY AVE,206,BERKELEY,,,94703,057 206003600,5764c07db3f1e511
-122.2593262,37.8549513,3031,TELEGRAPH AVE,130,BERKELEY,,,94705,052 157409700,2052ecf0eac450f3
-122.2644463,37.8756604,1830,ARCH ST,,BERKELEY,,,94709,058 218204900,5b46acb78e829938
-122.256821,37.8771317,2700,LE CONTE AVE,,BERKELEY,,,94709,058 220401900,63a7db8620305ec8
-122.2632861,37.8777114,2371,VIRGINIA ST,3,BERKELEY,,,94709,058 218703600,ccb5b343c35c0653
-122.2712484,37.8828837,1312,HENRY ST,,BERKELEY,,,94709,060 245302600,b4e585569c981579
-122.2604922,37.8783783,1665,EUCLID AVE,2,BERKELEY,,,94709,058 219702600,bc76ed7fc7f084e3
-122.2907976,37.8740245,1647,CORNELL AVE,,BERKELEY,,,94702,059 229005900,283d42451c8fb32a
-122.2818556,37.8752087,1509,VIRGINIA ST,A,BERKELEY,,,94703,058 215303600,d9170d0b5b2380ea
-122.2593262,37.8549513,3031,TELEGRAPH AVE,136,BERKELEY,,,94705,052 157409800,63f7673f8325d93b
-122.289841,37.856064,2777,NINTH ST,18,BERKELEY,,,94710,054 174506200,3309c832cbc82bb2
-122.2735648,37.8628914,1808,DWIGHT WAY,,BERKELEY,,,94703,054 181402200,c616e676970d169e
-122.2750109,37.871599,1801,UNIVERSITY AVE,204,BERKELEY,,,94703,057 206003000,dad666fe0548f816
-122.2685609,37.8659125,2029,CHANNING WAY,1C,BERKELEY,,,94704,055 189502800,01b7e8c5c3c86dd6
-122.2996879,37.8694348,1820,FIFTH ST,,BERKELEY,,,94710,057 209902200,2ec6dede5f391d8f
-122.2705696,37.872935,1921,MILVIA ST,,BERKELEY,,,94704,057 205103400,aeb5c8a9536cdf42
-122.2919416,37.8709079,1111,HEARST AVE,,BERKELEY,,,94702,057 208607000,3981db06486f94d7
-122.2815715,37.8697443,1509,ADDISON ST,,BERKELEY,,,94703,056 200303000,674741c9af78e782
-122.2509338,37.8588827,2801,RUSSELL ST,,BERKELEY,,,94705,053 169802600,a4aea97a3d790a30
-122.296233,37.8610121,2413,FIFTH ST,A,BERKELEY,,,94710,056 194302700,07f82b6b218e0274
-122.2593742,37.8625304,2417,CARLETON ST,1,BERKELEY,,,94704,055 183601900,a97175740fa325c4
-122.2504891,37.8625986,2638,WARRING ST,A,BERKELEY,,,94704,055 185205600,b8769ad329e92c9c
-122.2523503,37.8651064,2519,ETNA ST,U1,BERKELEY,,,94704,055 185002400,d0b7f602c12c7958
-122.275862,37.8685563,1731,ALLSTON WAY,,BERKELEY,,,94703,056 201203100,920884c9142d51b7
-122.2505738,37.8634527,2614,WARRING ST,6,BERKELEY,,,94704,055 185203000,4fb4ff67dc362cc4
-122.2583967,37.862803,2615,TELEGRAPH AVE,206,BERKELEY,,,94704,055 184004000,f6a90a3d65f430dd
-122.265193,37.8748013,1837,SPRUCE ST,6,BERKELEY,,,94709,058 218206200,98aafaf706281741
-122.2617672,37.8773889,2444,VIRGINIA ST,F,BERKELEY,,,94709,058 219302100,a1fa098992b8293e
-122.2856494,37.8751944,1645,FRANKLIN ST,,BERKELEY,,,94702,058 214403200,1b0f7452ce2933bb
-122.2533157,37.8637058,2601,COLLEGE AVE,103,BERKELEY,,,94704,055 184803000,7ba72f3d51677f8c
-122.2857808,37.8640421,1312,POE ST,,BERKELEY,,,94702,056 192204100,958c45777352c1e0
-122.2852836,37.8692676,1325,ADDISON ST,,BERKELEY,,,94702,056 199503100,d074bf4f453f7287
-122.2781641,37.8705395,1674,UNIVERSITY AVE,,BERKELEY,,,94703,056 200402700,c9f780c9dd49c097
-122.2908917,37.8715551,1140,DELAWARE ST,2,BERKELEY,,,94702,057 208606000,aa1a9be8e2ad1d44
-122.2916031,37.8714637,1126,DELAWARE ST,2,BERKELEY,,,94702,057 208607500,a476293f4ee84e47
-122.2993487,37.8711142,1721,FIFTH ST,,BERKELEY,,,94710,058 211802400,3955ee81f489f5a1
-122.2658446,37.8821412,1409,SPRUCE ST,B,BERKELEY,,,94709,059 225404600,314660b5f626b09d
-122.2814618,37.8816592,1582,HOPKINS ST,,BERKELEY,,,94707,060 243402500,7c04bdc9f4f0eaa8
-122.2516983,37.8609793,2741,GARBER ST,3,BERKELEY,,,94705,054 170701700,eef06ab7ad528275
-122.2870569,37.8575571,1130,DERBY ST,,BERKELEY,,,94702,054 174302700,55c92ad1a62cbb9d
-122.2712484,37.8828837,1368,HENRY ST,,BERKELEY,,,94709,060 245304000,804086ee093d82f0
-122.2683676,37.8741951,1849,SHATTUCK AVE,406,BERKELEY,,,94709,057 204903000,400240a9ee646ebc
-122.27001,37.8836055,1300,SHATTUCK AVE,C,BERKELEY,,,94709,060 245511900,dc17e25c9d6ecd89
-122.2533533,37.8562407,2641,WEBSTER ST,2,BERKELEY,,,94705,052 157311000,c36851da2cb2e050
-122.2550474,37.8610074,2716,BENVENUE AVE,,BERKELEY,,,94705,054 171003300,18aaacfbacf636ff
-122.2607136,37.8632048,2550,DANA ST,G24,BERKELEY,,,94704,055 183206900,4dea5462b8e5520b
-122.2788762,37.8688956,2115,CALIFORNIA ST,,BERKELEY,,,94703,056 200502700,1bdf53915a67cbc3
-122.2990841,37.8704076,800,DELAWARE ST,1427,BERKELEY,,,94710,057 209804600,1c9d27030ab65c6d
-122.2583967,37.862803,2615,TELEGRAPH AVE,207,BERKELEY,,,94704,055 184004100,4b54924b6446d078
-122.2644463,37.8756604,1828,ARCH ST,,BERKELEY,,,94709,058 218204800,09d2a86200b42760
-122.2663502,37.877078,2201,VIRGINIA ST,7,BERKELEY,,,94709,058 218303100,a93d501e987cfae6
-122.3038639,37.8782716,760,GILMAN ST,A,BERKELEY,,,94710,059 234601900,e640c6610572ee3c
-122.2750109,37.871599,1801,UNIVERSITY AVE,205,BERKELEY,,,94703,057 206003300,6f51969b39ad6060
-122.2607136,37.8632048,2550,DANA ST,G14,BERKELEY,,,94704,055 183205900,4ab29128abd88c75
-122.2701351,37.879649,1511,HENRY ST,B,BERKELEY,,,94709,059 226303000,2177a24f2c4a51c0
-122.3001731,37.8782912,1338,SEVENTH ST,,BERKELEY,,,94710,059 234901100,e939a4759ca1d7d0
-122.253341,37.856528,2980,COLLEGE AVE,7,BERKELEY,,,94705,052 157309900,6c2f8548a4933c38
-122.2921601,37.856885,2704,EIGHTH ST,,BERKELEY,,,94710,054 174703000,f27d9ba22129f8f1
-122.2788762,37.8688956,1614,ADDISON ST,,BERKELEY,,,94703,056 200501800,69a8f125792c97bb
-122.3028973,37.875306,1450,FOURTH ST,15,BERKELEY,,,94710,059 232402600,e4140f487a68179d
-122.263288,37.8781393,2372,HILGARD AVE,,BERKELEY,,,94709,058 218704600,d46756f35b8e34a1
-122.2701351,37.879649,1509,HENRY ST,A,BERKELEY,,,94709,059 226302900,527b0201b785784b
-122.2683676,37.8741951,1849,SHATTUCK AVE,201,BERKELEY,,,94709,057 204901300,6f89d02c9ff82fe6
-122.2703445,37.8476891,1814,SIXTY-THIRD ST,D,BERKELEY,,,94703,052 152602600,2667ab4f9144663d
-122.2578516,37.8619623,2640,REGENT ST,,BERKELEY,,,94704,055 184005800,c92c9f05e29014d0
-122.289841,37.856064,2777,NINTH ST,2,BERKELEY,,,94710,054 174504600,0fd77020ae35853f
-122.289841,37.856064,2777,NINTH ST,20,BERKELEY,,,94710,054 174506400,f6930caccd8d80a3
-122.2533157,37.8637058,2601,COLLEGE AVE,208,BERKELEY,,,94704,055 184804700,3c18ca611a15a4db
-122.2498871,37.8691684,2,PANORAMIC WAY,103,BERKELEY,,,94704,055 185306200,32ac18223648bf0d
-122.2860206,37.8686248,2107,WEST ST,,BERKELEY,,,94702,056 199406100,85f24c844f04e325
-122.2742487,37.8720348,1822,BERKELEY WAY,3,BERKELEY,,,94703,057 206001900,bf429102b5dd9ba6
-122.2901431,37.8781044,1424,NORTHSIDE AVE,,BERKELEY,,,94702,060 241403400,712cb7d48fe8442e
-122.2685609,37.8659125,2029,CHANNING WAY,2D,BERKELEY,,,94704,055 189503300,0457cafd5c2e6db7
-122.2533157,37.8637058,2601,COLLEGE AVE,305,BERKELEY,,,94704,055 184805600,40593831de240b3f
-122.2984238,37.871461,1729,SIXTH ST,A,BERKELEY,,,94710,058 211903200,0af14d5817ae303b
-122.3035035,37.8798848,1231,FOURTH ST,C,BERKELEY,,,94710,060 236002400,ec34608cc0a4db33
-122.2829669,37.8813789,1515,HOPKINS ST,2,BERKELEY,,,94707,060 242906300,1bd829adf988d4de
-122.2712484,37.8828837,1332,HENRY ST,,BERKELEY,,,94709,060 245303100,d8cda53a1bae0a35
-122.2708655,37.8759629,1711,MILVIA ST,A,BERKELEY,,,94709,058 217502900,8416802e945c9031
-122.2564695,37.8775992,1717,LA LOMA AVE,3,BERKELEY,,,94709,058 220701700,c2d731f60662f938
-122.2635274,37.8780291,2350,HILGARD AVE,,BERKELEY,,,94709,058 218702300,8909b39d3310ae7e
-122.2617076,37.8622285,2317,CARLETON ST,C,BERKELEY,,,94704,055 183303500,d810e2e9733e97bb
-122.2528513,37.8519041,3154,COLLEGE AVE,4,BERKELEY,,,94705,052 141004000,c3920a5cfe6c6b1c
-122.2608109,37.8636959,2522,DANA ST,206,BERKELEY,,,94704,055 183203900,0c013acbf6692409
-122.2523535,37.8532319,3117,COLLEGE AVE,U6,BERKELEY,,,94705,052 156320700,87a4a880bef647d4
-122.2523701,37.8534062,3111,COLLEGE AVE,C,BERKELEY,,,94705,052 156322400,87b22001e769f825
-122.2938872,37.8783421,1419,KAINS AVE,,BERKELEY,,,94702,060 239702100,31d20c3798102a49
-122.2949434,37.88,1314,KAINS AVE,2,BERKELEY,,,94702,060 240403100,606be6f60b95f99e
-122.2633872,37.8789099,2366,CEDAR ST,2,BERKELEY,,,94708,058 218602400,df44012e16a8b1e1
-122.2649655,37.8590519,2147,STUART ST,3,BERKELEY,,,94705,054 172003400,bb4680b305ce7c52
-122.2920678,37.8602449,2512,NINTH ST,10,BERKELEY,,,94710,054 177801100,e8848e474b3502e9
-122.2788762,37.8688956,2111,CALIFORNIA ST,,BERKELEY,,,94703,056 200503200,64074557188cf058
-122.3038639,37.8782716,748,GILMAN ST,B,BERKELEY,,,94710,059 234603600,32824c5d556dc287
-122.2560858,37.857684,2910,HILLEGASS AVE,4,BERKELEY,,,94705,052 157004100,21ce4c583279177e
-122.2484209,37.8705041,47,CANYON RD,,BERKELEY,,,94704,055 186205600,ec8e0bacb3bea3f2
-122.2876782,37.8639605,2330,BROWNING ST,,BERKELEY,,,94702,056 192503600,5adb29b64cace4ba
-122.263489,37.8587054,2210,STUART ST,,BERKELEY,,,94705,053 168803500,fb94170d1a1c3784
-122.2649655,37.8590519,2147,STUART ST,2,BERKELEY,,,94705,054 172003300,e45754ad4e9bbaa7
-122.2748438,37.8623751,1733,BLAKE ST,,BERKELEY,,,94703,054 180703500,4ed867309d3beaa5
-122.2681281,37.8857284,2142,EUNICE ST,,BERKELEY,,,94709,060 246610800,b4162bf175b525b1
-122.2874441,37.870698,1267,BERKELEY WAY,,BERKELEY,,,94702,057 208103100,8dfca3253735808a
-122.2705919,37.8742742,2012,DELAWARE ST,A,BERKELEY,,,94709,057 205004100,04288c0773aaf532
-122.2593262,37.8549513,3031,TELEGRAPH AVE,212,BERKELEY,,,94705,052 157408900,b9673b1c63dab471
-122.2788762,37.8688956,2146,JEFFERSON AVE,,BERKELEY,,,94703,056 200507300,8fe37c79daa8d86d
-122.2788762,37.8688956,2150,JEFFERSON AVE,,BERKELEY,,,94703,056 200507500,955e30e366444dd4
-122.2627742,37.8823214,1412,HAWTHORNE TER,,BERKELEY,,,94708,059 224905800,7ac45f7ab11a6e26
-122.2739942,37.8829939,1305,M L KING JR WAY,,BERKELEY,,,94709,060 244803100,c100a9c5aa45c762
-122.3038639,37.8782716,730,GILMAN ST,,BERKELEY,,,94710,059 234603000,4df6b16a75097fd6
-122.2647885,37.8590743,2149,STUART ST,3,BERKELEY,,,94705,054 172004300,5a3ae3086da30754
-122.2973684,37.8658807,2120,SIXTH ST,8,BERKELEY,,,94710,056 196203800,cb084f4ba37df849
-122.2822304,37.866418,2220,SACRAMENTO ST,8,BERKELEY,,,94702,056 199805800,f4145101ad499cb0
-122.2990841,37.8704076,807,DELAWARE ST,3-8,BERKELEY,,,94710,057 209802700,a77b3120dc259edb
-122.2563535,37.877211,2710,LE CONTE AVE,3,BERKELEY,,,94709,058 220404200,bff152aa5895cadb
